CAD CDW ID,CAD Event Number,General Offense Number,Event Clearance Code,Event Clearance Description,Event Clearance SubGroup,Event Clearance Group,Event Clearance Date,Hundred Block Location,District/Sector,Zone/Beat,Census Tract,Longitude,Latitude,Incident Location,Initial Type Description,Initial Type Subgroup,Initial Type Group,At Scene Time,OFFICERS_AT_SCENE
1702390,16000105047,2016105047,470,PARKING VIOLATION (EXCEPT ABANDONED VEHICLES),PARKING VIOLATIONS,TRAFFIC RELATED CALLS,3/26/16 19:16,XX BLOCK OF PIKE ST,M,M1,8100.3012,-122.3408,47.608494,"(47.608494, -122.3408)",PARKING VIOLATION (EXCEPT ABANDONED CAR),TRAFFIC RELATED CALLS,PARKING VIOLATIONS,,2
1702391,16000105015,2016105015,292,PERSON WITH A WEAPON (NOT GUN),WEAPONS CALLS,WEAPONS CALLS,3/26/16 19:14,14XX BLOCK OF BROADWAY,E,E2,7500.4016,-122.32077,47.613518,"(47.613518, -122.32077)","WEAPN-IP/JO-GUN,DEADLY WPN (NO THRT/ASLT/DIST)",WEAPONS CALLS,WEAPONS CALLS,3/26/16 17:34,1
1702392,16000104998,2016104998,281,SUSPICIOUS VEHICLE,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,3/26/16 19:12,16XX BLOCK OF 18 AV,C,C3,7900.2002,-122.308846,47.615704,"(47.615704, -122.308846)","NARCOTICS - VIOLATIONS (LOITER, USE, SELL, NARS)",NARCOTICS COMPLAINTS,NARCOTICS COMPLAINTS,3/26/16 17:25,2
1702393,16000104824,2016104824,430,MOTOR VEHICLE COLLISION,TRAFFIC RELATED CALLS,MOTOR VEHICLE COLLISION INVESTIGATION,3/26/16 19:16,73XX BLOCK OF 40 AV NE,U,U3,3900.1002,-122.28507,47.681458,"(47.681458, -122.28507)","MOTOR VEHICLE COLLISION, HIT AND RUN",MOTOR VEHICLE COLLISION INVESTIGATION,TRAFFIC RELATED CALLS,3/26/16 18:15,3
1702394,16000104819,2016104819,220,CRISIS COMPLAINT - GENERAL,CRISIS CALL,BEHAVIORAL HEALTH,3/26/16 19:15,1XX BLOCK OF MELROSE AV E,E,E1,7402.3001,-122.32785,47.619038,"(47.619038, -122.32785)",CRISIS - PERSON IN BEHAVIORAL/EMOTIONAL CRISIS,BEHAVIORAL HEALTH,CRISIS CALL,3/26/16 14:40,1
1702395,16000105066,2016105066,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,3/26/16 19:28,65 AV NE / NE WINDERMERE RD,U,U3,4100.1019,-122.258095,47.669952,"(47.669952, -122.258095)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,,1
1702396,16000105051,2016105051,250,"MISCHIEF, NUISANCE COMPLAINTS","NUISANCE, MISCHIEF COMPLAINTS","NUISANCE, MISCHIEF",3/26/16 19:22,11 AV NW / NW 46 ST,B,B2,4700.2068,-122.37077,47.662197,"(47.662197, -122.37077)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,,1
1702397,16000105041,2016105041,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,3/26/16 19:23,8XX BLOCK OF SENECA ST,E,E3,8200.3004,-122.32922,47.609604,"(47.609604, -122.32922)","NARCOTICS - VIOLATIONS (LOITER, USE, SELL, NARS)",NARCOTICS COMPLAINTS,NARCOTICS COMPLAINTS,3/26/16 18:05,0
1702398,16000104990,2016104990,220,CRISIS COMPLAINT - GENERAL,CRISIS CALL,BEHAVIORAL HEALTH,3/26/16 19:25,2 AV / VIRGINIA ST,M,M1,8002.1004,-122.34176,47.611732,"(47.611732, -122.34176)",CRISIS - PERSON IN BEHAVIORAL/EMOTIONAL CRISIS,BEHAVIORAL HEALTH,CRISIS CALL,3/26/16 17:18,0
1702399,16000104982,2016104982,242,FIGHT DISTURBANCE,DISTURBANCES,DISTURBANCES,3/26/16 19:29,4XX BLOCK OF 2 AV S,K,K3,9200.2002,-122.33139,47.601074,"(47.601074, -122.33139)",FIGHT - IP - PHYSICAL (NO WEAPONS),DISTURBANCES,DISTURBANCES,3/26/16 17:07,0
1702400,16000104965,2016104965,64,SHOPLIFT,THEFT,SHOPLIFTING,3/26/16 19:20,25XX BLOCK OF SW BARTON ST,F,F2,11402.1028,-122.36522,47.521023,"(47.521023, -122.36522)",SHOPLIFT - THEFT,SHOPLIFTING,THEFT,3/26/16 16:51,1
1702401,16000104627,2016104627,63,THEFT - CAR PROWL,CAR PROWL,CAR PROWL,3/26/16 19:32,26XX BLOCK OF BROADWAY E,C,C1,6100.2007,-122.320854,47.64381,"(47.64381, -122.320854)",SECONDARY - THEFT (NOT SHOPLIFT OR SERVICES),OTHER PROPERTY,THEFT,3/26/16 15:07,1
1702402,16000104579,2016104579,100,FRAUD (INCLUDING IDENTITY THEFT),FRAUD CALLS,FRAUD CALLS,3/26/16 19:20,63XX BLOCK OF DELRIDGE WY SW,F,F1,10701.1016,-122.36165,47.54497,"(47.54497, -122.36165)","FRAUD - FORGERY,BUNCO, SCAMS, ID THEFT, ETC",FRAUD CALLS,FRAUD CALLS,3/26/16 11:40,0
1702403,16000105092,2016105092,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,3/26/16 19:39,12 AV / E MADISON ST,E,E2,7500.4008,-122.316734,47.61289,"(47.61289, -122.316734)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,,4
1702404,16000105090,2016105090,200,ALACAD - COMMERCIAL BURGLARY (FALSE),BURGLARY ALACAD (FALSE),FALSE ALACAD,3/26/16 19:38,12XX BLOCK OF S JACKSON ST,G,G1,9000.2015,-122.31568,47.5992,"(47.5992, -122.31568)","ALARM - COMM, HOLD-UP/PANIC (EXCEPT BANKS)",ALACAD,SUSPICIOUS CIRCUMSTANCES,,3
1702405,16000105082,2016105082,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,3/26/16 19:31,QUEEN ANNE AV N / HOWE ST,Q,Q2,6800.2012,-122.35696,47.635956,"(47.635956, -122.35696)",CRISIS - PERSON IN BEHAVIORAL/EMOTIONAL CRISIS,BEHAVIORAL HEALTH,CRISIS CALL,,2
1702406,16000105071,2016105071,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,3/26/16 19:33,1XX BLOCK OF NE NORTHLAKE WY,B,B3,5400.2004,-122.32738,47.653404,"(47.653404, -122.32738)",THEFT (DOES NOT INCLUDE SHOPLIFT OR SVCS),OTHER PROPERTY,THEFT,3/26/16 18:45,0
1702407,16000105062,2016105062,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,3/26/16 19:37,3XX BLOCK OF 2 AV S,K,K3,9200.2028,-122.33081,47.600464,"(47.600464, -122.33081)",ASLT - IP/JO - WITH OR W/O WPNS (NO SHOOTINGS),ASSAULTS,ASSAULTS,3/26/16 18:26,1
1702408,16000105025,2016105025,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,3/26/16 19:38,27XX BLOCK OF RAINIER AV S,R,R2,10001.1002,-122.29916,47.579674,"(47.579674, -122.29916)",ASLT - IP/JO - WITH OR W/O WPNS (NO SHOOTINGS),ASSAULTS,ASSAULTS,3/26/16 17:44,1
1702409,16000105024,2016105024,71,AUTO THEFT,AUTO THEFTS,AUTO THEFTS,3/26/16 19:40,46XX BLOCK OF COLORADO AV S,O,O2,9300.3187,-122.33679,47.5616,"(47.5616, -122.33679)",AUTO THEFT - VEH THEFT OR THEFT AND RECOVERY,AUTO THEFTS,AUTO RECOVERIES,3/26/16 17:58,2
1702410,16000105012,2016105012,430,MOTOR VEHICLE COLLISION,TRAFFIC RELATED CALLS,MOTOR VEHICLE COLLISION INVESTIGATION,3/26/16 19:33,PIKE ST / 5 AV,M,M3,8100.2005,-122.33558,47.610676,"(47.610676, -122.33558)","MOTOR VEHICLE COLLISION, REPORT ONLY - NON INJURY/NON BLOCKING",MOTOR VEHICLE COLLISION INVESTIGATION,TRAFFIC RELATED CALLS,3/26/16 18:03,0
1702411,16000104967,2016104967,470,PARKING VIOLATION (EXCEPT ABANDONED VEHICLES),PARKING VIOLATIONS,TRAFFIC RELATED CALLS,3/26/16 19:38,69XX BLOCK OF 42 AV S,S,S2,11101.2003,-122.28079,47.539825,"(47.539825, -122.28079)",PARKING VIOLATION (EXCEPT ABANDONED CAR),TRAFFIC RELATED CALLS,PARKING VIOLATIONS,,3
1702412,16000104940,2016104940,184,"NARCOTICS, OTHER",NARCOTICS COMPLAINTS,NARCOTICS COMPLAINTS,3/26/16 19:33,4 AV / PINE ST,M,M2,8100.2004,-122.33759,47.611206,"(47.611206, -122.33759)","NARCOTICS - VIOLATIONS (LOITER, USE, SELL, NARS)",NARCOTICS COMPLAINTS,NARCOTICS COMPLAINTS,3/26/16 16:15,0
1702413,16000104911,2016104911,139,GANG GRAFFITI,PROPERTY DAMAGE,PROPERTY DAMAGE,3/26/16 19:34,1XX BLOCK OF N 105 ST,H,H2,1400.3,-122.357445,47.705097,"(47.705097, -122.357445)",PROPERTY - DAMAGE,PROPERTY DAMAGE,PROPERTY DAMAGE,3/26/16 17:17,2
1702414,16000104854,2016104854,161,TRESPASS,TRESPASS,TRESPASS,3/26/16 19:33,18XX BLOCK OF TERRY AV,H,H2,7300.2023,-122.33294,47.615883,"(47.615883, -122.33294)",TRESPASS,TRESPASS,TRESPASS,3/26/16 15:18,2
1702415,16000104775,2016104775,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,3/26/16 19:31,18XX BLOCK OF EASTLAKE AV,H,H3,7300.201,-122.329155,47.618237,"(47.618237, -122.329155)",ASLT - WITH OR W/O WEAPONS (NO SHOOTINGS),ASSAULTS,ASSAULTS,3/26/16 14:08,0
1702416,16000104740,2016104740,281,SUSPICIOUS VEHICLE,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,3/26/16 19:32,NW 43 ST / 6 AV NW,B,B2,4800.3008,-122.36399,47.658943,"(47.658943, -122.36399)",SUSPICIOUS STOP - OFFICER INITIATED ONVIEW,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,3/26/16 13:22,1
1702417,16000105131,2016105131,460,TRAFFIC (MOVING) VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,3/26/16 20:06,N NORTHGATE WY / AURORA AV N,N,N3,1300.2007,-122.344696,47.705048,"(47.705048, -122.344696)",TRAFFIC - MOVING VIOLATION,TRAFFIC RELATED CALLS,PARKING VIOLATIONS,,3
1702418,16000105124,2016105124,460,TRAFFIC (MOVING) VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,3/26/16 19:44,5 AV / SPRING ST,H,H2,8100.2022,-122.33245,47.607265,"(47.607265, -122.33245)",TRAFFIC STOP - OFFICER INITIATED ONVIEW,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,,1
1702419,16000105108,2016105108,242,FIGHT DISTURBANCE,DISTURBANCES,DISTURBANCES,3/26/16 19:44,NE 140 ST / LAKE CITY WY NE,L,L3,100.2002,-122.29231,47.730114,"(47.730114, -122.29231)",FIGHT - IP - PHYSICAL (NO WEAPONS),DISTURBANCES,DISTURBANCES,,1
1702420,16000105089,2016105089,200,ALACAD - COMMERCIAL BURGLARY (FALSE),BURGLARY ALACAD (FALSE),FALSE ALACAD,3/26/16 19:55,11XX BLOCK OF PIKE ST,E,E3,8300.2015,-122.32836,47.613697,"(47.613697, -122.32836)","ALARM - COMM, SILENT/AUD BURG (INCL BANKS)",ALACAD,SUSPICIOUS CIRCUMSTANCES,,3
1702421,16000105079,2016105079,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,3/26/16 19:44,64XX BLOCK OF SAND POINT WY NE,U,U3,4200.1,-122.264465,47.67472,"(47.67472, -122.264465)","NARCOTICS - VIOLATIONS (LOITER, USE, SELL, NARS)",NARCOTICS COMPLAINTS,NARCOTICS COMPLAINTS,,0
1702422,16000105077,2016105077,261,"ANIMAL NOISE, STRAYS, BITES",ANIMAL COMPLAINTS,ANIMAL COMPLAINTS,3/26/16 20:07,52XX BLOCK OF FAUNTLEROY WY SW,W,W2,10500.2009,-122.38156,47.554726,"(47.554726, -122.38156)","ANIMAL - INJURED, DEAD HAZARD",ANIMAL COMPLAINTS,ANIMAL COMPLAINTS,,4
1702423,16000105037,2016105037,250,"MISCHIEF, NUISANCE COMPLAINTS","NUISANCE, MISCHIEF COMPLAINTS","NUISANCE, MISCHIEF",3/26/16 19:56,23XX BLOCK OF NW 65 ST,B,B1,3300.4003,-122.38589,47.67596,"(47.67596, -122.38589)",NUISANCE - MISCHIEF,MISCELLANEOUS MISDEMEANORS,MISCELLANEOUS MISDEMEANORS,3/26/16 18:10,3
1702424,16000105033,2016105033,220,CRISIS COMPLAINT - GENERAL,CRISIS CALL,BEHAVIORAL HEALTH,3/26/16 19:45,10XX BLOCK OF S JACKSON ST,G,G1,9100.1002,-122.31843,47.599186,"(47.599186, -122.31843)",DOWN - CHECK FOR PERSON DOWN,PERSON DOWN/INJURY,CASUALTIES,3/26/16 17:57,2
1702425,16000105009,2016105009,63,THEFT - CAR PROWL,CAR PROWL,CAR PROWL,3/26/16 20:03,2 AV / UNION ST,H,H3,8100.3003,-122.338,47.60829,"(47.60829, -122.338)",SECONDARY - THEFT (NOT SHOPLIFT OR SERVICES),OTHER PROPERTY,THEFT,,0
1702426,16000104975,2016104975,50,"BURGLARY - RESIDENTIAL, UNOCCUPIED",RESIDENTIAL BURGLARIES,BURGLARY,3/26/16 19:42,75XX BLOCK OF 17 AV NW,H,H1,3000.4008,-122.37893,47.684128,"(47.684128, -122.37893)",BURG - RES (INCL UNOCC STRUCTURES ON PROP),BURGLARY,RESIDENTIAL BURGLARIES,3/26/16 17:41,2
1702427,16000104972,2016104972,63,THEFT - CAR PROWL,CAR PROWL,CAR PROWL,3/26/16 19:59,15XX BLOCK OF 2 AV,M,M3,8100.2007,-122.339355,47.609783,"(47.609783, -122.339355)",THEFT (DOES NOT INCLUDE SHOPLIFT OR SVCS),OTHER PROPERTY,THEFT,3/26/16 17:58,1
1702428,16000104950,2016104950,41,"HARASSMENT, THREATS","THREATS, HARASSMENT","THREATS, HARASSMENT",3/26/16 19:56,76XX BLOCK OF AURORA AV N,H,H2,2800.1015,-122.34449,47.684402,"(47.684402, -122.34449)","HARAS - NO BIAS, THREATS OR MALICIOUSNESS","THREATS, HARASSMENT","THREATS, HARASSMENT",3/26/16 18:20,2
1702429,16000104915,2016104915,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,3/26/16 19:41,41XX BLOCK OF 28 AV SW,W,W1,9900.4089,-122.36811,47.56653,"(47.56653, -122.36811)",PURSE SNATCH - ROBBERY,ROBBERY,ROBBERY,3/26/16 15:59,2
1702430,16000104790,2016104790,200,ALACAD - COMMERCIAL BURGLARY (FALSE),BURGLARY ALACAD (FALSE),FALSE ALACAD,3/26/16 19:43,23XX BLOCK OF EASTLAKE AV E,D,D3,6100.4005,-122.32589,47.64088,"(47.64088, -122.32589)","ALARM - COMM, SILENT/AUD BURG (INCL BANKS)",ALACAD,SUSPICIOUS CIRCUMSTANCES,3/26/16 18:39,4
1702431,16000104778,2016104778,161,TRESPASS,TRESPASS,TRESPASS,3/26/16 19:46,10XX BLOCK OF OCCIDENTAL AV S,K,K2,9300.2016,-122.33327,47.593838,"(47.593838, -122.33327)",TRESPASS,TRESPASS,TRESPASS,3/26/16 14:46,4
1702432,16000104724,2016104724,63,THEFT - CAR PROWL,CAR PROWL,CAR PROWL,3/26/16 19:56,8XX BLOCK OF CONVENTION PL,M,M2,8200.101,-122.33144,47.61171,"(47.61171, -122.33144)",SECONDARY - THEFT (NOT SHOPLIFT OR SERVICES),OTHER PROPERTY,THEFT,3/26/16 15:08,2
1702433,16000105114,2016105114,250,"MISCHIEF, NUISANCE COMPLAINTS","NUISANCE, MISCHIEF COMPLAINTS","NUISANCE, MISCHIEF",3/26/16 20:08,69XX BLOCK OF M L KING JR WY S,S,S1,11001.2007,-122.2826,47.539787,"(47.539787, -122.2826)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,,1
1702434,16000105112,2016105112,200,ALACAD - COMMERCIAL BURGLARY (FALSE),BURGLARY ALACAD (FALSE),FALSE ALACAD,3/26/16 20:09,21XX BLOCK OF QUEEN ANNE AV N,Q,Q2,6800.2008,-122.35693,47.637775,"(47.637775, -122.35693)","ALARM - COMM, SILENT/AUD BURG (INCL BANKS)",ALACAD,SUSPICIOUS CIRCUMSTANCES,,3
1702435,16000105101,2016105101,220,CRISIS COMPLAINT - GENERAL,CRISIS CALL,BEHAVIORAL HEALTH,3/26/16 20:09,4XX BLOCK OF PINE ST,M,M2,8100.2,-122.33732,47.61132,"(47.61132, -122.33732)","WEAPN-IP/JO-GUN,DEADLY WPN (NO THRT/ASLT/DIST)",WEAPONS CALLS,WEAPONS CALLS,3/26/16 19:03,3
1702436,16000105016,2016105016,50,"BURGLARY - RESIDENTIAL, UNOCCUPIED",RESIDENTIAL BURGLARIES,BURGLARY,3/26/16 20:09,N 59 ST / GREENWOOD AV N,H,H3,3500.3004,-122.35536,47.67183,"(47.67183, -122.35536)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,3/26/16 17:39,1
1702437,16000105003,2016105003,201,ALACAD - RESIDENTIAL BURGLARY (FALSE),BURGLARY ALACAD (FALSE),FALSE ALACAD,3/26/16 20:09,36XX BLOCK OF 33 AV S,R,R2,10100.4001,-122.29101,47.57076,"(47.57076, -122.29101)","ALARM - COMM, SILENT/AUD BURG (INCL BANKS)",ALACAD,SUSPICIOUS CIRCUMSTANCES,3/26/16 17:32,1
1702438,16000105162,2016105162,460,TRAFFIC (MOVING) VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,3/26/16 20:25,M L KING JR WY / E YESLER WY,H,H3,8800.3015,-122.29677,47.601654,"(47.601654, -122.29677)",TRAFFIC STOP - OFFICER INITIATED ONVIEW,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,,2
1702439,16000105152,2016105152,177,LIQUOR VIOLATION - INTOXICATED PERSON,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,3/26/16 20:13,5 AV S / S JACKSON ST,K,K3,9200.1012,-122.32767,47.599194,"(47.599194, -122.32767)",DETOX - REQUEST FOR,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,,2
1702440,16000105149,2016105149,415,BLOCKING VEHICLE,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,3/26/16 20:15,9 AV / PIKE ST,M,M2,8200.101,-122.33113,47.612534,"(47.612534, -122.33113)",TRAFFIC - BLOCKING ROADWAY,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,,4
1702441,16000105128,2016105128,281,SUSPICIOUS VEHICLE,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,3/26/16 20:20,83XX BLOCK OF WABASH AV S,H,H2,11800.6007,-122.26851,47.528423,"(47.528423, -122.26851)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,,1
1702442,16000105123,2016105123,350,HAZARDS,HAZARDS,HAZARDS,3/26/16 20:13,MARION ST / TERRY AV,E,E3,8500.1001,-122.3256,47.60816,"(47.60816, -122.3256)",HAZ - POTENTIAL THRT TO PHYS SAFETY (NO HAZMAT),HAZARDS,HAZARDS,,3
1702443,16000105040,2016105040,470,PARKING VIOLATION (EXCEPT ABANDONED VEHICLES),PARKING VIOLATIONS,TRAFFIC RELATED CALLS,3/26/16 20:10,77XX BLOCK OF 15 AV NW,J,J2,3000.4,-122.37679,47.685966,"(47.685966, -122.37679)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,,4
1702444,16000104916,2016104916,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,3/26/16 20:11,43XX BLOCK OF SW COLLEGE ST,W,W1,9600.2014,-122.38714,47.582996,"(47.582996, -122.38714)",THREATS (INCLS IN-PERSON/BY PHONE/IN WRITING),"THREATS, HARASSMENT","THREATS, HARASSMENT",3/26/16 16:32,2
1702445,16000104846,2016104846,250,"MISCHIEF, NUISANCE COMPLAINTS","NUISANCE, MISCHIEF COMPLAINTS","NUISANCE, MISCHIEF",3/26/16 20:21,70XX BLOCK OF SEAVIEW AV NW,J,J2,3200.6,-122.40487,47.679905,"(47.679905, -122.40487)",NUISANCE - MISCHIEF,MISCELLANEOUS MISDEMEANORS,MISCELLANEOUS MISDEMEANORS,,2
1702446,16000105181,2016105181,177,LIQUOR VIOLATION - INTOXICATED PERSON,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,3/26/16 20:30,19XX BLOCK OF WESTERN AV,M,M1,8100.3011,-122.34288,47.609814,"(47.609814, -122.34288)",DETOX - REQUEST FOR,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,,2
1702447,16000105171,2016105171,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,3/26/16 20:35,1XX BLOCK OF 12 AV,G,G1,8600.3008,-122.31678,47.6031,"(47.6031, -122.31678)",SHOTS - IP/JO - INCLUDES HEARD/NO ASSAULT,WEAPONS CALLS,GUN CALLS,,2
1702448,16000105163,2016105163,177,LIQUOR VIOLATION - INTOXICATED PERSON,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,3/26/16 20:23,19XX BLOCK OF WESTERN AV,H,H1,8100.3011,-122.34288,47.609814,"(47.609814, -122.34288)",DETOX - REQUEST FOR,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,,1
1702449,16000105142,2016105142,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,3/26/16 20:25,7 AV S / S KING ST,K,K3,9100.2,-122.32376,47.598347,"(47.598347, -122.32376)",ASLT - IP/JO - WITH OR W/O WPNS (NO SHOOTINGS),ASSAULTS,ASSAULTS,,2
1702450,16000105111,2016105111,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,3/26/16 20:23,NW 58 ST / 24 AV NW,H,H1,3200.3,-122.38759,47.670914,"(47.670914, -122.38759)",ASLT - IP/JO - WITH OR W/O WPNS (NO SHOOTINGS),ASSAULTS,ASSAULTS,3/26/16 19:27,0
1702451,16000105106,2016105106,192,MISDEMEANOR WARRANT SERVICE,WARRANT CALLS,ARREST,3/26/16 20:21,PHINNEY AV N / N 100 ST,J,J1,1701.3018,-122.35407,47.701454,"(47.701454, -122.35407)",TRAFFIC STOP - OFFICER INITIATED ONVIEW,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,3/26/16 19:10,0
1702452,16000105075,2016105075,470,PARKING VIOLATION (EXCEPT ABANDONED VEHICLES),PARKING VIOLATIONS,TRAFFIC RELATED CALLS,3/26/16 20:25,48XX BLOCK OF 42 AV SW,W,W2,10500.401,-122.38554,47.5584,"(47.5584, -122.38554)",PARKING VIOLATION (EXCEPT ABANDONED CAR),TRAFFIC RELATED CALLS,PARKING VIOLATIONS,,4
1702453,16000105148,2016105148,64,SHOPLIFT,THEFT,SHOPLIFTING,3/26/16 20:36,20XX BLOCK OF 15 AV W,Q,Q1,5802.2003,-122.37614,47.636337,"(47.636337, -122.37614)",SHOPLIFT - THEFT,SHOPLIFTING,THEFT,,1
1702454,16000105145,2016105145,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,3/26/16 20:42,33 AV S / S SPOKANE ST,R,R2,10100.4001,-122.291,47.57158,"(47.57158, -122.291)",ANIMAL - DANGEROUS,ANIMAL COMPLAINTS,ANIMAL COMPLAINTS,,2
1702455,16000105085,2016105085,430,MOTOR VEHICLE COLLISION,TRAFFIC RELATED CALLS,MOTOR VEHICLE COLLISION INVESTIGATION,3/26/16 20:36,M L KING JR WY S / E YESLER WY,G,G2,8800.3015,-122.29677,47.601654,"(47.601654, -122.29677)","MOTOR VEHICLE COLLISION, HIT AND RUN",MOTOR VEHICLE COLLISION INVESTIGATION,TRAFFIC RELATED CALLS,3/26/16 18:47,1
1702456,16000105064,2016105064,41,"HARASSMENT, THREATS","THREATS, HARASSMENT","THREATS, HARASSMENT",3/26/16 20:32,18XX BLOCK OF 19 AV S,R,R1,9400.205,-122.308304,47.587032,"(47.587032, -122.308304)","HARAS - NO BIAS, THREATS OR MALICIOUSNESS","THREATS, HARASSMENT","THREATS, HARASSMENT",3/26/16 18:26,2
1702457,16000105043,2016105043,470,PARKING VIOLATION (EXCEPT ABANDONED VEHICLES),PARKING VIOLATIONS,TRAFFIC RELATED CALLS,3/26/16 20:34,14XX BLOCK OF 31 AV S,R,R2,9500.1031,-122.29241,47.589878,"(47.589878, -122.29241)",PARKING VIOLATION (EXCEPT ABANDONED CAR),TRAFFIC RELATED CALLS,PARKING VIOLATIONS,,0
1702458,16000104857,2016104857,130,PROPERTY DESTRUCTION,PROPERTY DAMAGE,PROPERTY DAMAGE,3/26/16 20:33,22XX BLOCK OF 1 AV S,O,O1,9300.3025,-122.3342,47.582935,"(47.582935, -122.3342)",PROPERTY - DAMAGE,PROPERTY DAMAGE,PROPERTY DAMAGE,,3
1702459,16000105185,2016105185,470,PARKING VIOLATION (EXCEPT ABANDONED VEHICLES),PARKING VIOLATIONS,TRAFFIC RELATED CALLS,3/26/16 20:48,12XX BLOCK OF HARBOR AV SW,W,W1,9600.5,-122.38238,47.591312,"(47.591312, -122.38238)",PARKING VIOLATION (EXCEPT ABANDONED CAR),TRAFFIC RELATED CALLS,PARKING VIOLATIONS,,3
1702460,16000105116,2016105116,410,ABANDONED VEHICLE,PARKING VIOLATIONS,TRAFFIC RELATED CALLS,3/26/16 20:40,73XX BLOCK OF SAND POINT WY NE,U,U3,4000.1027,-122.26365,47.680744,"(47.680744, -122.26365)",PARKING VIOLATION (EXCEPT ABANDONED CAR),TRAFFIC RELATED CALLS,PARKING VIOLATIONS,,4
1702461,16000105048,2016105048,250,"MISCHIEF, NUISANCE COMPLAINTS","NUISANCE, MISCHIEF COMPLAINTS","NUISANCE, MISCHIEF",3/26/16 20:50,49XX BLOCK OF 29 AV S,R,R1,10401.1004,-122.295654,47.558105,"(47.558105, -122.295654)","NOISE - DISTURBANCE (PARTY, ETC)",DISTURBANCES,DISTURBANCES,,1
1702462,16000105046,2016105046,171,PARKS EXCLUSION,PARKS EXCLUSIONS,MISCELLANEOUS MISDEMEANORS,3/26/16 20:40,13XX BLOCK OF 14 AV S,R,R1,9400.5006,-122.31484,47.590767,"(47.590767, -122.31484)",NUISANCE - MISCHIEF,MISCELLANEOUS MISDEMEANORS,MISCELLANEOUS MISDEMEANORS,,3
1702463,16000105195,2016105195,203,ALACAD - RESIDENTIAL PANIC (FALSE),PANIC ALACAD (FALSE),FALSE ALACAD,3/26/16 20:55,XX BLOCK OF BOSTON ST,Q,Q2,6800.2009,-122.35625,47.638382,"(47.638382, -122.35625)",ALARM - RESIDENTIAL - SILENT/AUD PANIC/DURESS,ALACAD,SUSPICIOUS CIRCUMSTANCES,,3
